customer_id,complaint_date,complaint_category,severity,comment,resolution_time_days,escalated
CUST0003953,2024-02-19,Billing Error,4,"I was promised a callback but never received one, disappointed",21,0
CUST0003953,2023-07-07,Meter Malfunction,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",12,0
CUST0003953,2023-01-26,Meter Malfunction,2,Just wanted to confirm receipt of my recent payment submission,8,0
CUST0003953,2024-12-28,Meter Malfunction,4,I am extremely frustrated with the complete lack of communication from your team,5,0
CUST0003953,2023-05-04,Delayed Response,4,"The meter reading seems inaccurate again, this keeps happening",14,0
CUST0003954,2023-06-03,Environmental Concern,4,"Bill seems higher than expected this month, not very happy about it",0,0
CUST0003956,2024-09-16,Service Outage,1,"Happy with the new rate plan options, they really fit my needs well",7,1
CUST0003957,2023-07-08,Connection Issue,3,Power flickering has been an ongoing issue that nobody seems to fix,2,0
CUST0003957,2024-07-21,Environmental Concern,4,I feel like I'm not getting value for what I'm paying every month,5,0
CUST0003957,2023-05-20,Service Outage,1,"Your team handled my move-in process smoothly, very happy with the experience",2,0
CUST0003957,2023-06-21,Connection Issue,4,Waited on hold for 45 minutes which is unacceptable in this day and age,0,0
CUST0003957,2024-10-17,Service Outage,2,"The autopay setup was easy and the confirmation was immediate, well done",0,0
CUST0003957,2023-08-05,Service Outage,5,"Terrible service, been waiting for weeks with no resolution whatsoever",5,0
CUST0003957,2024-11-11,Delayed Response,3,Waited on hold for 45 minutes which is unacceptable in this day and age,5,1
CUST0003957,2023-08-04,Service Outage,2,Pleased with the energy savings tips provided during my last call,9,0
CUST0003957,2024-05-28,Meter Malfunction,5,"I want to cancel my service immediately, this has been an absolute nightmare",9,0
CUST0003960,2023-04-09,Environmental Concern,2,Asking about the process for transferring service to a new address,6,0
CUST0003960,2024-02-01,Connection Issue,3,Checking on the status of my refund that was processed recently,4,0
CUST0003960,2023-12-11,Service Outage,1,"Happy with the new rate plan options, they really fit my needs well",3,1
CUST0003961,2023-08-27,Delayed Response,1,Really appreciate the proactive notification about the planned maintenance,4,0
CUST0003961,2023-11-16,Meter Malfunction,1,"Appreciate the prompt service restoration, great job by the crew",1,0
CUST0003961,2023-05-29,Connection Issue,2,Impressed by the professionalism of the technician who visited my home,21,0
CUST0003962,2023-10-03,Environmental Concern,3,Need to schedule a routine maintenance appointment for my meter,5,1
CUST0003966,2023-08-01,Environmental Concern,2,"The online portal improvements are excellent, much easier to use now",4,0
CUST0003966,2023-10-18,Service Outage,4,Resolution took much longer than what was originally promised to me,6,0
CUST0003966,2024-03-08,Service Outage,4,The billing cycle change caused confusion on my payment schedule,5,1
CUST0003966,2024-09-21,Rate Increase,2,Called to inquire about my bill details and payment options,2,0
CUST0003966,2024-04-27,Poor Customer Service,2,"The online portal improvements are excellent, much easier to use now",2,0
CUST0003966,2023-02-08,Delayed Response,5,Completely fed up with the constant outages and zero accountability from management,8,0
CUST0003966,2024-09-05,Poor Customer Service,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",5,0
CUST0003966,2023-10-30,Connection Issue,2,Just wanted to confirm receipt of my recent payment submission,0,1
CUST0003966,2023-08-31,Connection Issue,3,Resolution took much longer than what was originally promised to me,0,0
CUST0003967,2023-08-05,Service Outage,4,Resolution took much longer than what was originally promised to me,2,0
CUST0003967,2024-05-06,Environmental Concern,4,"Not happy with the rate increase, feels unfair to long-term customers",1,0
CUST0003970,2023-05-20,High Bill,2,"The autopay setup was easy and the confirmation was immediate, well done",6,1
CUST0003970,2023-08-22,Environmental Concern,4,"The incompetence of your billing department is beyond belief, absolutely furious",0,1
CUST0003971,2024-04-25,Meter Malfunction,4,"My neighbor has the same plan but pays less, something doesn't add up",4,0
CUST0003971,2024-09-07,Poor Customer Service,3,"My neighbor has the same plan but pays less, something doesn't add up",5,1
CUST0003971,2023-03-19,Service Outage,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",4,1
CUST0003971,2023-01-10,High Bill,3,Inquiring about payment plan options available for my account,3,0
CUST0003971,2023-11-14,Billing Error,5,"I regret ever signing up with this company, worst decision I ever made",18,0
CUST0003971,2023-05-04,High Bill,3,Resolution took much longer than what was originally promised to me,4,1
CUST0003971,2024-06-21,Billing Error,4,The billing cycle change caused confusion on my payment schedule,2,0
CUST0003972,2024-12-28,Poor Customer Service,4,"Not happy with the rate increase, feels unfair to long-term customers",2,0
CUST0003974,2023-06-26,High Bill,2,I would like to update my contact information on file please,3,0
CUST0003974,2024-05-16,Environmental Concern,4,Power flickering has been an ongoing issue that nobody seems to fix,1,1
CUST0003974,2023-05-06,Billing Error,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",2,0
CUST0003975,2023-05-24,Connection Issue,2,I would like to update my contact information on file please,2,1
CUST0003975,2023-11-21,Rate Increase,3,Resolution took much longer than what was originally promised to me,8,0
CUST0003975,2023-07-03,Delayed Response,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",0,0
CUST0003975,2023-06-11,Billing Error,2,Inquiring about payment plan options available for my account,6,0
CUST0003976,2024-08-19,Connection Issue,4,The billing cycle change caused confusion on my payment schedule,14,0
CUST0003976,2023-08-09,Rate Increase,2,Inquiring about payment plan options available for my account,2,1
CUST0003976,2023-06-08,Poor Customer Service,4,"I regret ever signing up with this company, worst decision I ever made",15,1
CUST0003976,2024-12-27,Delayed Response,5,"Terrible service, been waiting for weeks with no resolution whatsoever",1,1
CUST0003976,2023-07-10,Rate Increase,1,"The autopay setup was easy and the confirmation was immediate, well done",14,1
CUST0003976,2023-03-18,High Bill,3,Service interruption was really inconvenient and disrupted my work,12,0
CUST0003976,2024-01-26,Poor Customer Service,3,Waited on hold for 45 minutes which is unacceptable in this day and age,1,0
CUST0003976,2024-03-27,Rate Increase,3,Power flickering has been an ongoing issue that nobody seems to fix,10,0
CUST0003976,2024-07-04,Delayed Response,2,Just wanted to confirm receipt of my recent payment submission,1,0
CUST0003976,2023-10-06,Billing Error,4,The billing cycle change caused confusion on my payment schedule,6,0
CUST0003976,2023-01-12,Rate Increase,2,Question about the peak and off-peak pricing hours for my plan,3,0
CUST0003976,2023-09-09,Rate Increase,2,Inquiring about payment plan options available for my account,8,0
CUST0003978,2024-06-19,Rate Increase,4,Waited on hold for 45 minutes which is unacceptable in this day and age,8,0
CUST0003980,2023-10-17,Environmental Concern,4,"I want to cancel my service immediately, this has been an absolute nightmare",9,0
CUST0003980,2024-12-01,Billing Error,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",5,0
CUST0003982,2023-06-26,Poor Customer Service,1,"Happy with the new rate plan options, they really fit my needs well",0,0
CUST0003982,2024-11-09,Poor Customer Service,4,Waited on hold for 45 minutes which is unacceptable in this day and age,5,0
CUST0003983,2023-11-24,Billing Error,4,"Your company is a disaster, I've never dealt with such incompetent service before",17,0
CUST0003983,2024-07-03,Service Outage,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",1,0
CUST0003983,2024-10-06,Delayed Response,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",3,0
CUST0003983,2024-12-22,High Bill,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",0,0
CUST0003985,2024-02-14,Billing Error,4,The technician didn't show up during the scheduled time window again,0,0
CUST0003986,2023-04-26,Poor Customer Service,4,"The incompetence of your billing department is beyond belief, absolutely furious",11,0
CUST0003986,2023-02-19,Billing Error,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",4,1
CUST0003986,2023-10-18,High Bill,3,"Bill seems higher than expected this month, not very happy about it",3,0
CUST0003986,2023-06-10,Meter Malfunction,5,"Terrible service, been waiting for weeks with no resolution whatsoever",1,0
CUST0003987,2023-09-17,Connection Issue,2,Need to schedule a routine maintenance appointment for my meter,0,0
CUST0003987,2024-11-30,Meter Malfunction,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",4,1
CUST0003988,2023-01-31,Poor Customer Service,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",0,0
CUST0003989,2024-03-03,Billing Error,4,"Terrible service, been waiting for weeks with no resolution whatsoever",0,0
CUST0003990,2024-06-07,Meter Malfunction,3,Service interruption was really inconvenient and disrupted my work,26,0
CUST0003990,2024-06-27,Rate Increase,5,I am extremely frustrated with the complete lack of communication from your team,15,1
CUST0003990,2024-05-13,Delayed Response,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",8,1
CUST0003990,2024-05-16,Environmental Concern,3,The billing cycle change caused confusion on my payment schedule,3,0
CUST0003990,2023-09-23,Environmental Concern,2,Question about the peak and off-peak pricing hours for my plan,4,0
CUST0003990,2023-02-08,Environmental Concern,3,Asking about the process for transferring service to a new address,9,0
CUST0003991,2023-01-01,Billing Error,4,"Terrible service, been waiting for weeks with no resolution whatsoever",10,0
CUST0003991,2023-08-04,Meter Malfunction,3,"The online portal is confusing and hard to navigate, needs improvement",6,0
CUST0003994,2023-09-16,Rate Increase,2,"Excellent response time to my email inquiry, answered within hours",2,1
CUST0003995,2023-04-26,Service Outage,5,"My power has been out for 3 days and all I get is automated responses, shameful",9,0
CUST0003995,2024-12-24,Poor Customer Service,4,The technician didn't show up during the scheduled time window again,0,1
CUST0003995,2024-09-12,Delayed Response,3,Looking for details on estimated vs actual meter readings,16,1
CUST0003996,2023-04-22,Rate Increase,4,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0003996,2024-06-13,High Bill,2,Inquiring about payment plan options available for my account,8,0
CUST0003996,2023-09-03,Poor Customer Service,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",3,0
