customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00946,2024-08-04,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,4,23,1,1
C00947,2022-11-21,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,5,9,0,1
C00947,2023-07-17,Billing,Technician arrived on time but the fix took longer than expected.,5,26,0,1
C00947,2022-12-10,Billing,Service is generally okay. Had a minor billing discrepancy last month.,4,23,0,1
C00948,2024-10-23,Meter Reading,My service was cut off without warning. I demand an explanation.,5,11,0,0
C00948,2023-08-11,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,12,0,1
C00948,2024-11-08,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,19,1,1
C00949,2023-08-12,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,21,0,1
C00949,2024-01-12,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,16,0,0
C00949,2024-10-25,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,4,17,1,0
C00949,2023-09-27,Technical,My service was cut off without warning. I demand an explanation.,5,8,0,1
C00949,2023-08-19,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,5,22,1,1
C00949,2024-09-01,Technical,The technician never showed up. I took a day off work for nothing.,3,15,0,0
C00952,2023-03-22,Technical,"Outstanding service quality, no issues whatsoever.",1,6,0,1
C00953,2024-06-04,Meter Reading,The outage was resolved. It would have been nice to get a notification.,1,0,0,1
C00953,2022-03-17,Outage,The technician never showed up. I took a day off work for nothing.,1,7,0,1
C00955,2023-06-09,Billing,Unresponsive support and endless hold times. Absolutely awful.,4,26,0,0
C00955,2023-01-02,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,26,1,1
C00955,2022-03-28,Account Management,Service interruption was brief. Would like better communication next time.,3,21,0,1
C00955,2024-03-10,Outage,Technician arrived on time but the fix took longer than expected.,3,26,1,0
C00955,2024-02-25,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,16,1,0
C00955,2023-09-15,Outage,Unresponsive support and endless hold times. Absolutely awful.,3,21,0,0
C00957,2022-02-09,Account Management,"Love the online portal, makes managing my account super easy.",1,6,0,1
C00957,2024-12-20,Billing,"Very happy with the service, everything works great.",2,2,0,1
C00958,2022-06-12,Outage,Nothing special to report. Service has been average.,2,7,0,1
C00958,2022-08-17,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,3,4,0,1
C00959,2024-12-28,Service Quality,The support person was polite but couldn't fully resolve my issue.,3,0,0,1
C00959,2023-10-15,Service Quality,"Outstanding service quality, no issues whatsoever.",3,5,0,1
C00960,2022-04-14,Meter Reading,"Excellent response time, I am very satisfied.",1,4,0,1
C00960,2024-05-21,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,6,0,0
C00961,2024-04-28,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,10,0,1
C00961,2024-10-22,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,4,19,0,0
C00961,2023-03-12,Technical,Billing errors again! Third month in a row. Completely incompetent.,5,23,0,1
C00961,2023-05-13,Outage,Account change was processed but took a few extra days.,5,10,0,1
C00961,2023-04-06,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,3,11,0,0
C00961,2023-10-08,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,5,29,1,1
C00964,2023-09-22,Service Quality,The technician never showed up. I took a day off work for nothing.,5,5,0,0
C00964,2022-05-06,Technical,My service was cut off without warning. I demand an explanation.,5,12,0,0
C00964,2024-08-18,Technical,No major problems but the website is a bit slow.,5,18,0,1
C00964,2024-05-08,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,15,1,0
C00964,2022-03-18,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,4,27,1,1
C00964,2024-01-12,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,25,1,0
C00965,2023-10-28,Outage,Had to follow up twice to get my meter reading corrected.,5,25,1,0
C00965,2023-02-01,Technical,The technician never showed up. I took a day off work for nothing.,4,9,0,1
C00965,2024-12-14,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,4,14,1,1
C00965,2023-05-18,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,4,24,0,0
C00965,2022-07-18,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,19,1,0
C00965,2022-02-22,Outage,The technician never showed up. I took a day off work for nothing.,3,26,1,1
C00966,2023-05-17,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,5,5,0,1
C00966,2022-01-13,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,8,1,1
C00966,2023-11-23,Outage,Billing errors again! Third month in a row. Completely incompetent.,4,24,0,1
C00966,2023-05-11,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,12,0,1
C00967,2024-06-22,Meter Reading,Very pleased with the resolution. Great team.,1,6,0,1
C00968,2022-02-24,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,6,0,1
C00968,2022-10-22,Account Management,The support team was extremely helpful and resolved my issue quickly.,3,4,0,1
C00969,2022-05-16,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,21,0,0
C00969,2022-07-06,Service Quality,Nothing special to report. Service has been average.,5,15,1,0
C00969,2023-08-05,Account Management,My service was cut off without warning. I demand an explanation.,5,17,0,1
C00969,2022-06-08,Outage,Service is generally okay. Had a minor billing discrepancy last month.,5,12,1,1
C00970,2024-11-15,Service Quality,The support person was polite but couldn't fully resolve my issue.,3,3,0,1
C00971,2022-01-20,Service Quality,"Love the online portal, makes managing my account super easy.",3,0,0,1
C00972,2023-12-02,Meter Reading,Had to follow up twice to get my meter reading corrected.,3,6,0,1
C00972,2024-03-04,Service Quality,My billing issue was resolved within hours. Highly recommend.,2,7,0,1
C00973,2023-04-06,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2,4,0,1
C00974,2022-08-04,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,2,3,0,1
C00975,2024-03-03,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,5,17,1,0
C00975,2023-08-07,Meter Reading,No major problems but the website is a bit slow.,4,15,0,1
C00975,2024-05-14,Technical,Had to follow up twice to get my meter reading corrected.,5,7,0,1
C00975,2024-07-08,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,14,1,1
C00976,2022-08-15,Account Management,"Love the online portal, makes managing my account super easy.",2,6,0,1
C00976,2023-11-09,Outage,Very pleased with the resolution. Great team.,3,4,0,1
C00977,2024-05-20,Billing,The new meter reading service is fantastic.,3,3,0,1
C00977,2023-02-14,Meter Reading,Service interruption was brief. Would like better communication next time.,3,3,0,0
C00978,2022-11-09,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2,0,0,1
C00979,2023-01-19,Technical,"Excellent response time, I am very satisfied.",1,7,1,1
C00979,2024-12-16,Outage,The support person was polite but couldn't fully resolve my issue.,2,5,0,1
C00980,2024-09-19,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,5,20,1,1
C00980,2023-09-07,Billing,The technician never showed up. I took a day off work for nothing.,4,7,0,1
C00980,2022-05-01,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,29,0,1
C00982,2023-06-27,Technical,Billing errors again! Third month in a row. Completely incompetent.,5,29,0,1
C00982,2023-09-21,Service Quality,The support person was polite but couldn't fully resolve my issue.,3,12,0,0
C00982,2024-12-14,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,9,0,0
C00982,2024-06-09,Meter Reading,Billing seems correct this month. Last month there was a small issue.,3,17,1,0
C00982,2024-08-14,Service Quality,The technician never showed up. I took a day off work for nothing.,5,6,0,0
C00982,2022-06-14,Service Quality,My service was cut off without warning. I demand an explanation.,3,24,0,1
C00983,2023-07-14,Meter Reading,"Outstanding service quality, no issues whatsoever.",3,7,0,1
C00983,2022-11-21,Outage,Account change was processed but took a few extra days.,1,5,0,1
C00984,2023-12-10,Technical,Technician arrived on time but the fix took longer than expected.,3,1,0,1
C00984,2024-10-18,Technical,"Very happy with the service, everything works great.",1,3,0,1
C00985,2023-06-10,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,2,6,1,1
C00986,2024-11-16,Account Management,Billing seems correct this month. Last month there was a small issue.,1,6,0,1
C00986,2024-06-28,Technical,The support team was extremely helpful and resolved my issue quickly.,3,4,0,1
C00987,2024-03-03,Outage,"Excellent response time, I am very satisfied.",2,0,0,1
C00988,2024-06-17,Billing,The support team was extremely helpful and resolved my issue quickly.,2,2,1,1
C00988,2023-05-08,Outage,The support team was extremely helpful and resolved my issue quickly.,2,4,0,1
C00990,2024-11-05,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,18,0,1
C00990,2023-05-18,Outage,The outage was resolved. It would have been nice to get a notification.,3,16,0,0
C00990,2024-04-26,Billing,Unresponsive support and endless hold times. Absolutely awful.,3,13,0,1
C00990,2022-02-25,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,4,6,0,1
C00991,2023-07-07,Technical,No major problems but the website is a bit slow.,3,10,0,0
C00991,2023-09-02,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,26,0,1
C00991,2022-05-22,Service Quality,Service interruption was brief. Would like better communication next time.,5,22,0,1
C00992,2023-01-20,Technical,"Great experience, the technician was professional and efficient.",3,5,1,1
C00993,2024-07-22,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,22,0,1
C00993,2022-10-25,Technical,Technician arrived on time but the fix took longer than expected.,4,16,0,0
C00993,2023-05-10,Technical,Unresponsive support and endless hold times. Absolutely awful.,5,19,0,1
C00994,2022-05-17,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,6,0,1
C00994,2023-04-01,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,4,23,0,1
C00994,2024-08-15,Outage,My service was cut off without warning. I demand an explanation.,5,21,1,0
C00994,2022-08-19,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,12,1,1
C00994,2024-01-02,Outage,Had to follow up twice to get my meter reading corrected.,5,20,0,0
C00994,2024-07-23,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,23,1,0
C00995,2023-02-21,Technical,Had to follow up twice to get my meter reading corrected.,1,4,1,1
C00995,2024-12-17,Meter Reading,No major problems but the website is a bit slow.,1,2,0,1
C00996,2024-01-24,Account Management,My service was cut off without warning. I demand an explanation.,4,22,0,1
C00996,2024-09-17,Outage,No major problems but the website is a bit slow.,5,15,1,1
C00996,2024-09-24,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,11,0,1
C00996,2022-12-18,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,4,28,1,1
C00996,2022-02-05,Outage,Billing errors again! Third month in a row. Completely incompetent.,3,29,0,1
C00996,2024-02-13,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,20,0,0
C00997,2022-03-26,Outage,The support team was extremely helpful and resolved my issue quickly.,1,4,0,1
C00997,2022-05-27,Service Quality,My billing issue was resolved within hours. Highly recommend.,2,3,0,1
C00998,2024-06-15,Service Quality,The technician never showed up. I took a day off work for nothing.,2,3,0,1
