cust_id,date_of_complaint,issue_type,feedback_text,priority_level,days_to_resolve,is_escalated,is_resolved
C00912,2024-03-06,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,23,0,1
C00914,2022-05-09,Account Management,The support team was extremely helpful and resolved my issue quickly.,2,4,0,1
C00915,2024-07-03,Billing,The support team was extremely helpful and resolved my issue quickly.,2,4,0,1
C00917,2022-10-03,Account Management,The technician never showed up. I took a day off work for nothing.,2,5,0,1
C00918,2024-10-18,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,14,0,0
C00918,2024-10-01,Account Management,The outage was resolved. It would have been nice to get a notification.,3,26,1,1
C00918,2023-08-24,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,9,0,0
C00919,2022-05-14,Account Management,"Love the online portal, makes managing my account super easy.",1,0,0,1
C00920,2024-02-26,Technical,Unresponsive support and endless hold times. Absolutely awful.,3,27,0,0
C00920,2024-05-23,Technical,My service was cut off without warning. I demand an explanation.,5,27,0,1
C00920,2024-11-01,Meter Reading,Account change was processed but took a few extra days.,3,15,0,0
C00920,2024-08-19,Outage,Technician arrived on time but the fix took longer than expected.,4,13,0,1
C00920,2024-08-01,Account Management,Billing seems correct this month. Last month there was a small issue.,3,8,0,1
C00921,2024-11-09,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,4,24,0,0
C00921,2024-01-21,Technical,Account change was processed but took a few extra days.,5,13,0,1
C00921,2024-04-22,Billing,Had to follow up twice to get my meter reading corrected.,3,13,0,1
C00921,2024-05-13,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,6,0,0
C00922,2024-12-21,Service Quality,Nothing special to report. Service has been average.,1,6,0,0
C00923,2022-05-15,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,1,6,0,1
C00924,2023-05-05,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,4,27,0,0
C00924,2023-11-14,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,3,20,0,0
C00924,2024-07-13,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,11,0,0
C00924,2023-04-02,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,4,18,1,1
C00924,2024-11-17,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,18,0,0
C00924,2023-02-05,Account Management,The technician never showed up. I took a day off work for nothing.,5,5,1,0
C00926,2023-03-03,Service Quality,No major problems but the website is a bit slow.,5,18,0,0
C00926,2023-06-03,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,20,0,1
C00926,2024-06-03,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,15,1,0
C00926,2023-11-05,Technical,Billing seems correct this month. Last month there was a small issue.,4,26,1,0
C00926,2023-04-18,Service Quality,The technician never showed up. I took a day off work for nothing.,5,12,0,1
C00927,2023-11-09,Account Management,Billing errors again! Third month in a row. Completely incompetent.,1,3,0,1
C00927,2022-01-27,Meter Reading,Nothing special to report. Service has been average.,3,4,0,1
C00928,2023-05-25,Account Management,"Very happy with the service, everything works great.",1,2,0,1
C00928,2022-10-26,Service Quality,My billing issue was resolved within hours. Highly recommend.,3,4,0,1
C00929,2024-03-26,Billing,"Excellent response time, I am very satisfied.",2,6,0,1
C00929,2022-02-22,Billing,"Very happy with the service, everything works great.",1,3,0,1
C00931,2022-01-06,Service Quality,My service was cut off without warning. I demand an explanation.,3,16,1,0
C00931,2022-07-20,Meter Reading,The outage was resolved. It would have been nice to get a notification.,4,6,1,1
C00931,2023-10-03,Billing,The technician never showed up. I took a day off work for nothing.,4,15,1,1
C00931,2023-07-14,Billing,My service was cut off without warning. I demand an explanation.,3,24,1,0
C00932,2022-12-16,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,4,0,1
C00933,2023-10-22,Service Quality,No major problems but the website is a bit slow.,5,15,0,1
C00933,2024-04-06,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,3,22,1,1
C00933,2022-11-11,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,28,1,0
C00933,2024-01-06,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,8,1,1
C00933,2023-09-08,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,9,0,0
C00934,2023-10-13,Account Management,Billing errors again! Third month in a row. Completely incompetent.,2,0,0,1
C00934,2022-12-23,Service Quality,The new meter reading service is fantastic.,3,4,0,1
C00936,2023-05-13,Service Quality,Account change was processed but took a few extra days.,1,1,0,1
C00937,2022-04-08,Service Quality,The new meter reading service is fantastic.,1,2,0,1
C00941,2023-04-05,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,16,0,1
C00941,2024-10-24,Technical,Nothing special to report. Service has been average.,3,14,0,0
C00941,2024-12-10,Technical,No major problems but the website is a bit slow.,4,26,1,1
C00941,2023-05-23,Account Management,The outage was resolved. It would have been nice to get a notification.,4,9,1,1
C00944,2023-06-10,Outage,Billing errors again! Third month in a row. Completely incompetent.,2,4,0,1
C00945,2023-02-14,Outage,My service was cut off without warning. I demand an explanation.,3,1,0,1
C00946,2023-07-20,Outage,"Love the online portal, makes managing my account super easy.",3,4,0,1
C00947,2023-09-13,Outage,Account change was processed but took a few extra days.,5,24,0,0
C00947,2022-11-06,Technical,Account change was processed but took a few extra days.,3,13,1,0
C00947,2022-07-15,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,5,26,1,0
C00947,2024-08-28,Outage,The technician never showed up. I took a day off work for nothing.,5,7,0,0
C00949,2023-05-23,Technical,The outage was resolved. It would have been nice to get a notification.,2,5,0,0
C00951,2023-12-13,Outage,Billing errors again! Third month in a row. Completely incompetent.,3,28,0,1
C00951,2024-03-20,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,5,11,1,0
C00951,2024-07-03,Billing,The support person was polite but couldn't fully resolve my issue.,3,17,0,0
C00952,2023-12-14,Account Management,The technician never showed up. I took a day off work for nothing.,3,0,0,1
C00953,2023-06-28,Technical,"Excellent response time, I am very satisfied.",1,7,0,1
C00954,2024-06-10,Technical,"Outstanding service quality, no issues whatsoever.",1,3,0,1
C00959,2023-07-01,Billing,"Great experience, the technician was professional and efficient.",1,3,0,1
C00959,2022-08-26,Outage,The outage was resolved. It would have been nice to get a notification.,1,1,0,1
C00960,2022-03-22,Technical,The new meter reading service is fantastic.,2,4,1,1
C00963,2024-11-07,Service Quality,My billing issue was resolved within hours. Highly recommend.,1,7,0,1
C00963,2024-12-24,Billing,Nothing special to report. Service has been average.,3,3,0,1
C00964,2023-03-20,Outage,Account change was processed but took a few extra days.,2,2,0,1
C00965,2024-01-13,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,3,27,0,0
C00965,2022-05-21,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,4,22,0,1
C00965,2023-12-03,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,9,1,1
C00966,2024-06-03,Meter Reading,The new meter reading service is fantastic.,1,1,0,1
C00966,2024-08-18,Outage,The new meter reading service is fantastic.,2,6,0,1
C00968,2022-04-19,Technical,The technician never showed up. I took a day off work for nothing.,5,23,0,0
C00968,2024-10-17,Account Management,My service was cut off without warning. I demand an explanation.,3,8,1,1
C00968,2022-03-26,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,13,1,0
C00969,2023-10-19,Billing,Service is generally okay. Had a minor billing discrepancy last month.,1,5,0,1
C00970,2024-06-15,Account Management,The support person was polite but couldn't fully resolve my issue.,2,4,0,1
C00970,2024-08-05,Meter Reading,The new meter reading service is fantastic.,1,5,0,1
C00971,2024-02-22,Technical,My billing issue was resolved within hours. Highly recommend.,2,5,0,1
C00971,2024-01-04,Meter Reading,Nothing special to report. Service has been average.,3,4,1,1
C00972,2024-05-03,Technical,My service was cut off without warning. I demand an explanation.,4,28,1,1
C00972,2024-12-19,Outage,The technician never showed up. I took a day off work for nothing.,3,19,0,0
C00972,2024-05-05,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,9,0,0
C00972,2024-04-11,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,19,0,0
C00974,2024-01-08,Account Management,My billing issue was resolved within hours. Highly recommend.,1,7,0,1
C00976,2023-09-16,Outage,"Outstanding service quality, no issues whatsoever.",3,1,0,1
C00976,2023-07-05,Billing,"Outstanding service quality, no issues whatsoever.",3,0,0,1
C00977,2024-09-25,Technical,"Outstanding service quality, no issues whatsoever.",1,6,1,1
C00980,2023-03-27,Service Quality,Very pleased with the resolution. Great team.,3,4,1,1
C00980,2024-11-02,Account Management,Billing errors again! Third month in a row. Completely incompetent.,2,4,0,0
C00981,2024-06-18,Account Management,"Love the online portal, makes managing my account super easy.",3,3,0,1
C00981,2022-03-01,Service Quality,"Excellent response time, I am very satisfied.",1,1,0,1
C00982,2024-02-10,Outage,"Outstanding service quality, no issues whatsoever.",1,2,0,1
C00982,2022-02-02,Billing,The support team was extremely helpful and resolved my issue quickly.,3,3,0,1
C00984,2022-01-06,Service Quality,The new meter reading service is fantastic.,1,7,0,1
C00984,2022-06-27,Technical,Service interruption was brief. Would like better communication next time.,1,3,0,1
C00987,2022-06-22,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,3,8,0,0
C00987,2022-11-09,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,5,28,0,1
C00987,2022-05-15,Service Quality,My service was cut off without warning. I demand an explanation.,3,22,0,1
C00989,2022-06-13,Service Quality,Had to follow up twice to get my meter reading corrected.,3,1,0,1
C00990,2024-03-13,Service Quality,"Outstanding service quality, no issues whatsoever.",2,5,0,1
C00991,2022-07-15,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,3,7,1,0
C00991,2022-08-07,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,26,1,0
C00991,2024-03-13,Technical,No major problems but the website is a bit slow.,5,24,1,0
C00991,2023-12-18,Meter Reading,No major problems but the website is a bit slow.,3,27,1,0
C00992,2024-03-18,Technical,Nothing special to report. Service has been average.,3,0,0,1
C00992,2022-09-22,Meter Reading,The new meter reading service is fantastic.,2,5,0,1
C00993,2023-05-22,Billing,The new meter reading service is fantastic.,3,2,1,1
C00994,2023-05-06,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,2,3,0,1
C00997,2024-11-16,Outage,The support team was extremely helpful and resolved my issue quickly.,2,1,0,1
C00997,2023-09-13,Meter Reading,Technician arrived on time but the fix took longer than expected.,2,5,0,0
C00998,2022-09-15,Billing,The support person was polite but couldn't fully resolve my issue.,3,20,1,1
C00998,2023-03-06,Outage,Had to follow up twice to get my meter reading corrected.,4,25,0,1
C00998,2022-06-08,Meter Reading,My service was cut off without warning. I demand an explanation.,5,21,0,0
C00998,2022-07-04,Billing,Billing seems correct this month. Last month there was a small issue.,3,15,1,1
C00998,2022-05-10,Outage,My service was cut off without warning. I demand an explanation.,3,15,0,0
C00998,2022-03-08,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,5,5,1,0
